index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,19369.152728101548,19257.705863182342
0,polygon,1,19359.309887096555,19164.19887363491
0,polygon,2,19353.158111468434,19114.984668609944
0,polygon,3,19353.158111468434,19098.99005197683
0,polygon,4,19351.927756342808,19086.68650072059
0,polygon,5,19351.927756342808,19051.00620207749
0,polygon,6,19353.158111468434,19031.320520067504
0,polygon,7,19360.540242222178,18991.949156047533
0,polygon,8,19365.461662724672,18975.95453941442
0,polygon,9,19371.613438352793,18964.881343283803
0,polygon,10,19391.29912036278,18948.88672665069
0,polygon,11,19402.372316493398,18942.73495102257
0,polygon,12,19415.906222875263,18935.35282026882
0,polygon,13,19428.209774131505,18932.892110017576
0,polygon,14,19445.43474589024,18926.740334389455
0,polygon,15,19460.199007397732,18924.279624138206
0,polygon,16,19479.884689407718,18924.279624138206
0,polygon,17,19494.648950915205,18923.049269012583
0,polygon,18,19546.32386619142,18923.049269012583
0,polygon,19,19561.08812769891,18924.279624138206
0,polygon,20,19590.616650713888,18924.279624138206
0,polygon,21,19605.380912221375,18925.50997926383
0,polygon,22,19627.52730448261,18929.201044640704
0,polygon,23,19649.673696743845,18935.35282026882
0,polygon,24,19684.12364026132,18946.42601639944
0,polygon,25,19707.50038764818,18959.959922781305
0,polygon,26,19727.186069658164,18974.724184288796
0,polygon,27,19748.102106793773,18995.640221424404
0,polygon,28,19777.63062980875,19033.781230318753
0,polygon,29,19783.782405436872,19047.315136700618
0,polygon,30,19785.0127605625,19084.22579046934
0,polygon,31,19785.0127605625,19231.868405544235
0,polygon,32,19780.09134006,19304.459357956057
0,polygon,33,19773.93956443188,19322.91468484042
0,polygon,34,19766.557433678136,19338.909301473534
0,polygon,35,19743.180686291278,19361.05569373477
0,polygon,36,19725.95571453254,19368.437824488512
0,polygon,37,19707.50038764818,19372.128889865384
0,polygon,38,19693.966481266314,19373.359244991007
0,polygon,39,19605.380912221375,19373.359244991007
0,polygon,40,19579.54345458327,19372.128889865384
0,polygon,41,19509.413212422696,19359.825338609142
0,polygon,42,19450.35616639274,19346.291432227277
0,polygon,43,19431.900839508377,19337.678946347907
0,polygon,44,19398.681251116526,19317.99326433792
0,polygon,45,19387.608054985907,19306.920068207306
0,polygon,46,19378.99556910654,19294.616516951064
0,polygon,47,19375.304503729665,19279.852255443577
1,polygon,0,16719.532517926767,18953.222841218783
1,polygon,1,16708.16601272728,18987.322356817254
1,polygon,2,16676.908123428686,19024.263498715594
1,polygon,3,16645.650234130087,19046.99650911457
1,polygon,4,16591.659334432516,19061.204640613934
1,polygon,5,16449.578019438897,19069.729519513552
1,polygon,6,16330.229714844261,19069.729519513552
1,polygon,7,16290.446946646049,19064.046266913807
1,polygon,8,16247.822552147964,19055.52138801419
1,polygon,9,16210.881410249624,19044.1548828147
1,polygon,10,16171.098642051411,19018.58024611585
1,polygon,11,16148.365631652432,18998.68886201674
1,polygon,12,16122.790994953582,18961.7477201184
1,polygon,13,16048.908711156902,18822.50803142466
1,polygon,14,16029.017327057796,18777.0420106267
1,polygon,15,16017.650821858306,18737.25924242849
1,polygon,16,16014.809195558435,18691.79322163053
1,polygon,17,16014.809195558435,18646.327200832573
1,polygon,18,16017.650821858306,18603.70280633449
1,polygon,19,16029.017327057796,18544.02865403717
1,polygon,20,16060.275216356391,18484.354501739854
1,polygon,21,16097.216358254731,18455.938238741128
1,polygon,22,16136.999126452944,18444.57173354164
1,polygon,23,16185.306773550774,18436.046854642023
1,polygon,24,16250.664178447836,18433.20522834215
1,polygon,25,16304.65507814541,18433.20522834215
1,polygon,26,16350.121098943368,18438.888480941896
1,polygon,27,16398.428746041198,18458.779865041
1,polygon,28,16432.528261639665,18475.829622840236
1,polygon,29,16475.15265613775,18515.61239103845
1,polygon,30,16517.777050635836,18566.76166443615
1,polygon,31,16566.084697733662,18617.91093783385
1,polygon,32,16597.34258703226,18657.693706032063
1,polygon,33,16625.758850030983,18703.15972683002
1,polygon,34,16659.85836562945,18754.309000227724
1,polygon,35,16708.16601272728,18859.449173323
1,polygon,36,16708.16601272728,18896.39031522134
2,polygon,0,12351.820689051037,15982.966593960607
2,polygon,1,12286.3771499619,15941.830655104579
2,polygon,2,12234.02231869059,15898.824900846002
2,polygon,3,12219.063795470216,15885.736193028175
2,polygon,4,12196.626010639655,15861.428592795068
2,polygon,5,12179.797672016733,15837.120992561959
2,polygon,6,12162.969333393812,15795.98505370593
2,polygon,7,12155.490071783624,15764.198191862633
2,polygon,8,12151.75044097853,15717.452806798965
2,polygon,9,12149.880625575985,15672.577237137843
2,polygon,10,12146.14099477089,15631.441298281812
2,polygon,11,12148.010810173439,15590.305359425784
2,polygon,12,12151.75044097853,15562.258128387582
2,polygon,13,12161.099517991264,15539.820343557021
2,polygon,14,12189.146749029467,15508.033481713726
2,polygon,15,12217.193980067668,15481.856066078071
2,polygon,16,12243.371395703323,15459.418281247508
2,polygon,17,12275.158257546618,15435.110681014401
2,polygon,18,12290.116780766994,15420.152157794026
2,polygon,19,12316.294196402649,15386.495480548185
2,polygon,20,12331.252719623022,15369.667141925263
2,polygon,21,12353.690504453583,15352.838803302342
2,polygon,22,12377.998104686692,15339.750095484515
2,polygon,23,12400.435889517254,15337.880280081969
2,polygon,24,12426.613305152909,15332.270833874329
2,polygon,25,12478.968136424219,15332.270833874329
2,polygon,26,12525.713521487887,15334.140649276875
2,polygon,27,12566.849460343918,15349.099172497248
2,polygon,28,12609.855214602492,15401.454003768558
2,polygon,29,12637.902445640695,15465.02772745515
2,polygon,30,12652.860968861069,15515.512743323912
2,polygon,31,12665.949676678896,15545.429789764661
2,polygon,32,12675.29875369163,15564.127943790128
2,polygon,33,12684.647830704364,15609.003513451251
2,polygon,34,12688.387461509457,15663.228160125109
2,polygon,35,12690.257276912005,15713.713175993871
2,polygon,36,12690.257276912005,15801.59449991357
2,polygon,37,12686.517646106911,15833.381361756865
2,polygon,38,12680.90819989927,15863.298408197614
2,polygon,39,12667.819492081442,15895.085270040909
2,polygon,40,12654.730784263615,15921.262685676564
2,polygon,41,12613.594845407586,15960.528809130046
2,polygon,42,12576.198537356651,15981.096778558061
2,polygon,43,12536.932413903169,15992.315670973341
2,polygon,44,12486.447398034405,15999.794932583529
2,polygon,45,12435.962382165642,16001.664747986075
2,polygon,46,12385.477366296878,15999.794932583529
2,polygon,47,12325.643273415382,15986.706224765701
2,polygon,48,12290.116780766994,15973.617516947874
