index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,23695.827706321084,9328.029868469366
0,polygon,1,23671.30608885769,9194.91251652524
0,polygon,2,23678.312265275803,9152.87545801657
0,polygon,3,23720.349323784474,9110.838399507898
0,polygon,4,23793.914176174647,9061.795164581117
0,polygon,5,23832.448146474264,9040.776635326782
0,polygon,6,23877.98829319199,9037.273547117726
0,polygon,7,23941.043880954996,9033.77045890867
0,polygon,8,23979.57785125461,9033.77045890867
0,polygon,9,24025.11799797234,9044.279723535838
0,polygon,10,24063.65196827195,9061.795164581117
0,polygon,11,24088.173585735345,9107.335311298844
0,polygon,12,24119.701379616847,9149.372369807514
0,polygon,13,24130.210644244013,9194.91251652524
0,polygon,14,24130.210644244013,9314.017515633142
0,polygon,15,24098.68285036251,9363.060750559924
0,polygon,16,24063.65196827195,9384.07927981426
0,polygon,17,24011.105645136115,9405.097809068595
0,polygon,18,23962.06241020933,9412.103985486707
0,polygon,19,23839.454322892376,9412.103985486707
0,polygon,20,23800.92035259276,9405.097809068595
0,polygon,21,23748.37402945692,9387.582368023315
0,polygon,22,23713.343147366362,9366.56383876898
1,polygon,0,23197.793195051123,11750.895919324592
1,polygon,1,23183.028933543636,11801.34047947518
1,polygon,2,23164.573606659273,11839.481488369527
1,polygon,3,23142.427214398038,11875.161787012627
1,polygon,4,23096.904074749946,11918.224216409471
1,polygon,5,23078.448747865586,11932.98847791696
1,polygon,6,23058.7630658556,11945.2920291732
1,polygon,7,23035.38631846874,11951.443804801322
1,polygon,8,23004.62744032814,11952.674159926946
1,polygon,9,22970.177496810662,11950.213449675697
1,polygon,10,22933.26684304194,11935.449188168208
1,polygon,11,22893.89547902197,11913.302795906975
1,polygon,12,22856.984825253243,11882.543917766372
1,polygon,13,22823.765236861393,11851.785039625769
1,polygon,14,22732.71895756521,11754.586984701464
1,polygon,15,22722.876116560215,11728.749527063357
1,polygon,16,22717.954696057717,11700.451359174001
1,polygon,17,22714.263630680845,11672.153191284648
1,polygon,18,22706.8814999271,11634.0121823903
1,polygon,19,22699.499369173358,11603.253304249698
1,polygon,20,22698.26901404773,11588.489042742207
1,polygon,21,22705.65114480148,11562.6515851041
1,polygon,22,22727.79753706271,11541.735547968492
1,polygon,23,22749.943929323945,11526.971286461001
1,polygon,24,22797.927779223286,11504.824894199768
1,polygon,25,22834.838432992008,11488.830277566654
1,polygon,26,22855.75447012762,11478.987436561662
1,polygon,27,22893.89547902197,11459.301754551676
1,polygon,28,22954.18288017755,11435.925007164817
1,polygon,29,22997.245309574395,11429.773231536697
1,polygon,30,23043.99880434811,11428.542876411073
1,polygon,31,23099.364785001195,11432.233941787945
1,polygon,32,23149.809345151785,11449.458913546683
1,polygon,33,23183.028933543636,11469.144595556669
1,polygon,34,23205.17532580487,11483.908857064158
1,polygon,35,23219.939587312358,11497.442763446023
1,polygon,36,23234.70384881985,11530.662351837875
1,polygon,37,23239.625269322343,11618.017565757187
1,polygon,38,23224.861007814856,11691.838873294633
2,polygon,0,22758.50891009158,15414.404407158012
2,polygon,1,22737.274381495517,15517.543546053173
2,polygon,2,22675.087547749903,15654.051229885006
2,polygon,3,22631.1017385152,15698.037039119708
2,polygon,4,22597.733193578533,15723.821823843498
2,polygon,5,22570.431656812165,15737.47259222668
2,polygon,6,22530.99610370519,15749.606608567288
2,polygon,7,22487.010294470492,15752.64011265244
2,polygon,8,22423.306708682303,15751.123360609865
2,polygon,9,22317.13406570199,15737.47259222668
2,polygon,10,22271.63150442471,15726.85532792865
2,polygon,11,22232.19595131774,15714.721311588042
2,polygon,12,22201.86091046622,15702.587295247435
2,polygon,13,22180.626381870155,15690.453278906829
2,polygon,14,22163.94210940182,15670.735502353342
2,polygon,15,22153.32484510379,15646.467469672127
2,polygon,16,22142.70758080576,15610.065420650304
2,polygon,17,22133.607068550304,15535.744570564086
2,polygon,18,22126.023308337422,15452.32320822241
2,polygon,19,22130.57356446515,15397.720134689676
2,polygon,20,22142.70758080576,15349.184069327248
2,polygon,21,22160.90860531667,15305.198260092548
2,polygon,22,22182.143133912734,15264.245954942997
2,polygon,23,22200.344158423643,15243.011426346933
2,polygon,24,22238.26295948804,15202.059121197384
2,polygon,25,22257.98073604153,15182.341344643897
2,polygon,26,22292.866033020775,15142.905791536923
2,polygon,27,22321.684321829714,15117.121006813133
2,polygon,28,22370.220387192145,15092.852974131918
2,polygon,29,22421.78995663973,15068.584941450705
2,polygon,30,22459.708757704124,15051.90066898237
