index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,10433.464561312854,11990.858503928348
0,polygon,1,10433.464561312854,11931.288105633757
0,polygon,2,10429.9604202367,11892.74255379608
0,polygon,3,10440.472843465159,11857.701143034556
0,polygon,4,10475.514254226682,11826.163873349184
0,polygon,5,10510.555664988207,11805.13902689227
0,polygon,6,10549.101216825884,11784.114180435356
0,polygon,7,10584.142627587407,11766.593475054593
0,polygon,8,10626.192320501237,11759.585192902288
0,polygon,9,10661.23373126276,11752.576910749984
0,polygon,10,10706.787565252744,11752.576910749984
0,polygon,11,10741.828976014267,11759.585192902288
0,polygon,12,10780.374527851944,11777.105898283051
0,polygon,13,10811.911797537316,11805.13902689227
0,polygon,14,10846.953208298839,11840.180437653793
0,polygon,15,10871.482195831906,11871.717707339165
0,polygon,16,10899.515324441127,11941.800528862213
0,polygon,17,10910.027747669583,11994.3626450045
0,polygon,18,10910.027747669583,12078.462030832157
0,polygon,19,10892.50704228882,12131.024146974445
0,polygon,20,10864.473913679602,12166.065557735968
0,polygon,21,10843.449067222688,12204.611109573645
0,polygon,22,10808.407656461162,12236.148379259017
0,polygon,23,10769.862104623486,12243.156661411322
0,polygon,24,10713.795847405047,12243.156661411322
0,polygon,25,10678.754436643523,12239.65252033517
0,polygon,26,10643.713025882,12232.644238182864
0,polygon,27,10608.671615120475,12222.131814954408
0,polygon,28,10559.61364005434,12204.611109573645
0,polygon,29,10507.051523912054,12173.073839888273
0,polygon,30,10486.02667745514,12141.536570202901
0,polygon,31,10472.01011315053,12099.486877289073
0,polygon,32,10461.497689922073,12060.941325451397
0,polygon,33,10454.489407769768,12022.39577361372
1,polygon,0,9893.826835585382,12407.851291990486
1,polygon,1,9893.826835585382,12365.801599076656
1,polygon,2,9900.835117737686,12327.25604723898
1,polygon,3,9928.868246346905,12281.702213248998
1,polygon,4,9953.397233879972,12246.660802487475
1,polygon,5,9984.934503565344,12211.61939172595
1,polygon,6,10019.975914326867,12187.090404192882
1,polygon,7,10051.51318401224,12155.55313450751
1,polygon,8,10083.050453697611,12138.03242912675
1,polygon,9,10125.100146611441,12124.01586482214
1,polygon,10,10181.16640382988,12120.511723745987
1,polygon,11,10279.282353962148,12120.511723745987
1,polygon,12,10359.877598713652,12134.528288050597
1,polygon,13,10408.935573779787,12145.040711279054
1,polygon,14,10475.514254226682,12176.577980964426
1,polygon,15,10507.051523912054,12208.115250649798
1,polygon,16,10521.068088216663,12257.173225715931
1,polygon,17,10531.580511445121,12299.22291862976
1,polygon,18,10542.09293467358,12407.851291990486
1,polygon,19,10542.09293467358,12502.4631010466
1,polygon,20,10517.563947140512,12558.52935826504
1,polygon,21,10493.034959607445,12593.570769026564
1,polygon,22,10465.001830998226,12621.603897635783
1,polygon,23,10380.902445170568,12674.16601377807
1,polygon,24,10345.861034409043,12688.18257808268
1,polygon,25,10286.290636114452,12705.703283463441
1,polygon,26,10230.224378896013,12705.703283463441
1,polygon,27,10163.645698449118,12698.695001311136
1,polygon,28,10093.56287692607,12684.678437006527
1,polygon,29,10055.017325088393,12670.661872701918
1,polygon,30,10016.471773250716,12649.637026245004
1,polygon,31,9981.43036248919,12611.091474407327
1,polygon,32,9960.405516032277,12572.54592256965
1,polygon,33,9946.388951727668,12534.000370731974
1,polygon,34,9935.87652849921,12498.958959970449
1,polygon,35,9914.851682042296,12453.405125980467
1,polygon,36,9897.330976661533,12421.867856295095
2,polygon,0,10009.463491098411,13813.011863527607
2,polygon,1,10083.050453697611,13746.43318308071
2,polygon,2,10121.596005535288,13732.4166187761
2,polygon,3,10160.141557372965,13704.383490166882
2,polygon,4,10202.191250286794,13676.350361557663
2,polygon,5,10244.240943200622,13655.325515100747
2,polygon,6,10293.298918266757,13637.804809719986
2,polygon,7,10342.356893332892,13623.788245415375
2,polygon,8,10384.40658624672,13616.77996326307
2,polygon,9,10422.952138084396,13616.77996326307
2,polygon,10,10468.505972074377,13634.300668643833
2,polygon,11,10500.04324175975,13651.821374024596
2,polygon,12,10535.084652521275,13676.350361557663
2,polygon,13,10566.621922206647,13700.879349090728
2,polygon,14,10601.66333296817,13739.424900928405
2,polygon,15,10636.704743729693,13788.48287599454
2,polygon,16,10650.721308034304,13834.03670998452
2,polygon,17,10657.72959018661,13886.598826126807
2,polygon,18,10664.737872338914,13928.648519040637
2,polygon,19,10671.746154491218,13963.68992980216
2,polygon,20,10675.25029556737,14009.243763792141
2,polygon,21,10675.25029556737,14121.37627822902
2,polygon,22,10664.737872338914,14166.930112219
2,polygon,23,10640.208884805847,14219.492228361287
2,polygon,24,10608.671615120475,14265.046062351268
2,polygon,25,10570.126063282798,14296.58333203664
2,polygon,26,10514.059806064359,14321.112319569707
2,polygon,27,10475.514254226682,14328.120601722012
2,polygon,28,10317.827905799824,14328.120601722012
2,polygon,29,10282.7864950383,14324.616460645859
2,polygon,30,10233.728519972166,14310.59989634125
2,polygon,31,10184.670544906032,14286.070908808182
2,polygon,32,10139.11671091605,14244.021215894354
2,polygon,33,10104.075300154527,14194.96324082822
2,polygon,34,10076.042171545307,14152.913547914392
2,polygon,35,10026.984196479174,14047.789315629818
2,polygon,36,10012.967632174563,13998.731340563685
2,polygon,37,10002.455208946107,13949.67336549755
2,polygon,38,9998.951067869953,13904.11953150757
2,polygon,39,9998.951067869953,13862.06983859374
2,polygon,40,9995.446926793802,13823.524286756063
3,polygon,0,10135.6125698399,16854.60631762791
3,polygon,1,10135.6125698399,16812.55662471408
3,polygon,2,10142.620851992204,16767.0027907241
3,polygon,3,10156.637416296815,16728.45723888642
3,polygon,4,10177.662262753729,16689.911687048745
3,polygon,5,10191.678827058338,16654.87027628722
3,polygon,6,10212.703673515252,16623.33300660185
3,polygon,7,10237.23266104832,16595.29987799263
3,polygon,8,10268.769930733692,16570.770890459564
3,polygon,9,10300.307200419064,16549.746044002648
3,polygon,10,10335.348611180587,16532.225338621887
3,polygon,11,10373.894163018263,16528.721197545736
3,polygon,12,10468.50597207438,16528.721197545736
3,polygon,13,10528.07637036897,16532.225338621887
3,polygon,14,10563.117781130495,16542.737761850345
3,polygon,15,10598.159191892018,16588.291595840325
3,polygon,16,10626.192320501239,16644.357853058766
3,polygon,17,10643.713025882,16700.424110277203
3,polygon,18,10647.217166958153,16735.46552103873
3,polygon,19,10647.217166958153,16784.523496104863
3,polygon,20,10643.713025882,16830.077330094842
3,polygon,21,10633.200602653544,16875.631164084825
3,polygon,22,10608.671615120476,16921.184998074805
3,polygon,23,10577.134345435104,16973.74711421709
3,polygon,24,10552.605357902037,17008.788524978616
3,polygon,25,10500.043241759751,17050.838217892444
3,polygon,26,10447.481125617465,17057.84650004475
3,polygon,27,10398.42315055133,17057.84650004475
3,polygon,28,10328.340329028282,17054.3423589686
3,polygon,29,10261.761648581387,17040.32579466399
3,polygon,30,10212.703673515252,17008.788524978616
3,polygon,31,10181.16640382988,16977.251255293246
3,polygon,32,10156.637416296815,16949.218126684027
3,polygon,33,10142.620851992204,16907.168433770195
