index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,10362.627987012414,10245.462885788522
0,polygon,1,10325.369062489564,10192.235850755878
0,polygon,2,10298.755544973243,10123.040705213443
0,polygon,3,10309.400951979771,10064.490966677535
0,polygon,4,10325.369062489564,10005.941228141626
0,polygon,5,10346.659876502621,9952.714193108985
0,polygon,6,10399.886911535265,9936.746082599191
0,polygon,7,10479.72746408423,9931.423379095926
0,polygon,8,10618.117755169102,9942.068786102456
0,polygon,9,10676.667493705008,9968.682303618778
0,polygon,10,10703.28101122133,10032.554745657948
0,polygon,11,10713.926418227858,10085.781780690591
0,polygon,12,10713.926418227858,10229.494775278728
0,polygon,13,10708.603714724593,10282.72181031137
0,polygon,14,10634.085865678893,10335.948845344014
0,polygon,15,10564.890720136458,10351.916955853807
0,polygon,16,10490.372871090758,10351.916955853807
0,polygon,17,10437.145836058115,10330.62614184075
0,polygon,18,10389.241504528736,10288.044513814635
0,polygon,19,10351.982580005886,10245.462885788522
1,polygon,0,14834.045544148243,7213.276089684312
1,polygon,1,14834.045544148243,7179.626155432023
1,polygon,2,14832.176103356449,7149.715102763321
1,polygon,3,14834.045544148243,7125.41237247
1,polygon,4,14837.78442573183,7097.370760593092
1,polygon,5,14841.523307315418,7076.80691188336
1,polygon,6,14847.131629690799,7056.243063173628
1,polygon,7,14854.609392857976,7033.809773672101
1,polygon,8,14867.695478400532,7011.376484170575
1,polygon,9,14884.520445526676,6994.55151704443
1,polygon,10,14940.603669280492,6972.118227542904
1,polygon,11,14987.33968907534,6957.162701208553
1,polygon,12,15020.989623327629,6955.293260416759
1,polygon,13,15056.508998371712,6955.293260416759
1,polygon,14,15078.942287873238,6959.0321420003465
1,polygon,15,15110.722781333734,6962.771023583934
1,polygon,16,15142.50327479423,6972.118227542904
1,polygon,17,15164.936564295756,6985.204313085461
1,polygon,18,15187.369853797283,7009.5070433787805
1,polygon,19,15198.586498548046,7026.332010504926
1,polygon,20,15209.80314329881,7058.112503965422
1,polygon,21,15215.411465674191,7088.023556634123
1,polygon,22,15219.150347257779,7117.934609302825
1,polygon,23,15213.542024882398,7149.715102763321
1,polygon,24,15207.933702507016,7172.148392264848
1,polygon,25,15191.10873538087,7205.798326517137
1,polygon,26,15176.153209046519,7231.970497602251
1,polygon,27,15151.8504787532,7288.0537213560665
1,polygon,28,15140.633834002436,7317.964774024769
1,polygon,29,15121.939426084497,7340.398063526295
1,polygon,30,15086.420051040413,7349.745267485265
1,polygon,31,15022.859064119422,7353.484149068852
1,polygon,32,14996.686893034308,7353.484149068852
1,polygon,33,14974.253603532783,7351.6147082770585
1,polygon,34,14951.820314031256,7347.875826693471
1,polygon,35,14929.38702452973,7342.267504318089
1,polygon,36,14910.69261661179,7334.789741150914
1,polygon,37,14890.128767902059,7323.5730964001505
1,polygon,38,14869.564919192326,7310.487010857593
1,polygon,39,14850.870511274386,7288.0537213560665
1,polygon,40,14839.653866523624,7269.359313438128
1,polygon,41,14835.914984940036,7239.448260769426
2,polygon,0,14860.217715233357,8405.979314848799
2,polygon,1,14862.08715602515,8385.415466139066
2,polygon,2,14867.695478400532,8359.243295053951
2,polygon,3,14875.173241567707,8340.548887136014
2,polygon,4,14890.128767902059,8293.812867341167
2,polygon,5,14901.345412652821,8276.987900215021
2,polygon,6,14921.909261362554,8258.293492297084
2,polygon,7,14940.603669280492,8243.337965962732
2,polygon,8,14959.298077198431,8230.251880420175
2,polygon,9,14979.861925908164,8220.904676461207
2,polygon,10,15000.425774617896,8217.165794877617
2,polygon,11,15045.29235362095,8217.165794877617
2,polygon,12,15073.333965497857,8215.296354085824
2,polygon,13,15123.808866876292,8215.296354085824
2,polygon,14,15163.067123503963,8219.035235669413
2,polygon,15,15185.50041300549,8226.512998836588
2,polygon,16,15217.280906465985,8245.207406754525
2,polygon,17,15234.105873592129,8262.032373880671
2,polygon,18,15250.930840718274,8275.118459423227
2,polygon,19,15286.450215762357,8297.551748924754
2,polygon,20,15303.275182888503,8314.3767160509
2,polygon,21,15310.752946055678,8334.94056476063
2,polygon,22,15316.36126843106,8422.804281974943
2,polygon,23,15314.491827639265,8445.23757147647
2,polygon,24,15295.797419721326,8465.801420186202
2,polygon,25,15271.494689428007,8497.581913646698
2,polygon,26,15256.539163093656,8512.53743998105
2,polygon,27,15235.975314383923,8529.362407107194
2,polygon,28,15181.761531421902,8559.273459775895
2,polygon,29,15163.067123503963,8564.881782151277
2,polygon,30,15136.894952418848,8570.490104526658
2,polygon,31,15114.461662917322,8574.228986110247
2,polygon,32,15093.89781420759,8574.228986110247
2,polygon,33,15060.2478799553,8577.967867693835
2,polygon,34,15030.336827286597,8577.967867693835
2,polygon,35,15006.034096993279,8576.098426902041
2,polygon,36,14981.731366699958,8570.490104526658
2,polygon,37,14961.167517990225,8555.534578192308
2,polygon,38,14908.823175819996,8514.406880772844
2,polygon,39,14886.38988631847,8488.23470968773
2,polygon,40,14873.303800775913,8471.409742561584
2,polygon,41,14863.956596816945,8445.23757147647
2,polygon,42,14858.348274441563,8409.718196432386
2,polygon,43,14858.348274441563,8389.154347722653
3,polygon,0,15471.524854149951,7923.6635905659805
3,polygon,1,15469.655413358158,7860.102603644989
3,polygon,2,15469.655413358158,7734.8500705948
3,polygon,3,15471.524854149951,7706.808458717892
3,polygon,4,15475.263735733539,7684.375169216366
3,polygon,5,15482.741498900714,7650.725234964076
3,polygon,6,15501.435906818653,7596.511452002054
3,polygon,7,15518.260873944797,7581.555925667703
3,polygon,8,15566.866334531438,7572.208721708734
3,polygon,9,15585.560742449377,7570.33928091694
3,polygon,10,15658.468933329337,7570.33928091694
3,polygon,11,15684.641104414452,7572.208721708734
3,polygon,12,15710.813275499566,7575.947603292321
3,polygon,13,15735.116005792886,7585.294807251291
3,polygon,14,15753.810413710824,7598.380892793848
3,polygon,15,15778.113144004144,7624.553063878962
3,polygon,16,15789.329788754909,7658.202998131252
3,polygon,17,15793.068670338496,7689.983491591747
3,polygon,18,15794.93811113029,7721.763985052243
3,polygon,19,15794.93811113029,7751.675037720945
3,polygon,20,15793.068670338496,7779.716649597853
3,polygon,21,15789.329788754909,7804.019379891173
3,polygon,22,15781.852025587732,7841.40819572705
3,polygon,23,15774.374262420557,7869.449807603958
