index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,11315.996425667352,8387.105407842007
0,polygon,1,11310.313932454324,8341.645462137789
0,polygon,2,11304.631439241297,8267.773050368436
0,polygon,3,11304.631439241297,8171.170665746975
0,polygon,4,11318.837672273865,8137.075706468811
0,polygon,5,11344.408891732488,8102.980747190649
0,polygon,6,11389.868837436705,8074.568281125513
0,polygon,7,11426.805043321381,8054.679554879918
0,polygon,8,11503.518701697249,8031.949582027809
0,polygon,9,11551.819894007978,8026.267088814782
0,polygon,10,11617.16856595779,8020.584595601755
0,polygon,11,11651.263525235954,8020.584595601755
0,polygon,12,11682.517237907603,8023.4258422082685
0,polygon,13,11727.97718361182,8029.108335421295
0,polygon,14,11776.278375922551,8046.155815060377
0,polygon,15,11850.150787691904,8094.4570073711075
0,polygon,16,11872.880760544012,8117.186980223217
0,polygon,17,11901.293226609148,8151.281939501379
0,polygon,18,11918.340706248231,8179.694405566515
0,polygon,19,11926.864446067771,8213.789364844679
0,polygon,20,11932.546939280799,8242.201830909815
0,polygon,21,11943.911925706852,8333.121722318248
0,polygon,22,11943.911925706852,8398.47039426806
0,polygon,23,11938.229432493825,8455.295326398333
0,polygon,24,11918.340706248231,8492.231532283009
0,polygon,25,11895.610733396123,8517.802751741632
0,polygon,26,11852.992034298419,8571.78643726539
0,polygon,27,11810.373335200715,8605.881396543553
0,polygon,28,11764.913389496498,8634.293862608689
0,polygon,29,11730.818430218334,8651.34134224777
0,polygon,30,11691.040977727143,8665.547575280338
0,polygon,31,11648.42227862944,8674.071315099878
0,polygon,32,11600.12108631871,8676.912561706391
0,polygon,33,11529.08992115587,8671.230068493365
0,polygon,34,11486.471222058166,8659.86508206731
0,polygon,35,11441.01127635395,8645.658849034742
0,polygon,36,11401.233823862758,8614.405136363093
0,polygon,37,11364.297617978082,8557.580204232821
0,polygon,38,11350.091384945514,8517.802751741632
0,polygon,39,11335.885151912946,8466.660312824388
0,polygon,40,11327.361412093405,8432.565353546224
0,polygon,41,11318.837672273865,8392.787901055033
1,polygon,0,11776.134326858873,13590.806245361271
1,polygon,1,11779.824899115683,13603.10815288397
1,polygon,2,11781.055089867954,13615.41006040667
1,polygon,3,11783.515471372493,13628.942158681637
1,polygon,4,11783.515471372493,13646.164829213416
1,polygon,5,11779.824899115683,13687.991314790592
1,polygon,6,11774.904136106605,13706.444176074641
1,polygon,7,11771.213563849795,13726.12722811096
1,polygon,8,11765.062610088446,13738.429135633658
1,polygon,9,11747.839939556667,13754.421615413166
1,polygon,10,11735.538032033968,13760.572569174516
1,polygon,11,11701.09269097041,13766.723522935865
1,polygon,12,11666.647349906854,13766.723522935865
1,polygon,13,11645.734107118265,13765.493332183596
1,polygon,14,11622.360482825137,13758.112187669976
1,polygon,15,11602.67743078882,13749.500852404086
1,polygon,16,11549.779228441215,13723.666846606418
1,polygon,17,11531.326367157166,13711.36493908372
1,polygon,18,11517.794268882199,13703.9837945701
1,polygon,19,11505.492361359498,13694.142268551941
1,polygon,20,11494.42064458907,13683.070551781513
1,polygon,21,11487.03950007545,13665.847881249734
1,polygon,22,11484.579118570911,13647.395019965687
1,polygon,23,11484.579118570911,13606.79872514078
1,polygon,24,11483.34892781864,13590.806245361271
