index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,18335.29774572589,15419.061110604642
0,polygon,1,18348.250285153055,15362.933439753586
0,polygon,2,18365.520337722613,15315.440795187307
0,polygon,3,18395.742929719334,15272.265663763419
0,polygon,4,18430.283034858447,15242.043071766697
0,polygon,5,18482.093192567114,15224.77301919714
0,polygon,6,18529.585837133392,15220.455506054752
0,polygon,7,18581.39599484206,15220.455506054752
0,polygon,8,18624.571126265946,15237.725558624308
0,polygon,9,18672.063770832225,15272.265663763419
0,polygon,10,18697.96884968656,15341.34587404164
0,polygon,11,18715.238902256115,15440.648676316587
0,polygon,12,18715.238902256115,15501.093860310031
0,polygon,13,18706.603875971337,15557.221531161087
0,polygon,14,18689.333823401783,15600.396662584977
0,polygon,15,18646.158691977893,15617.666715154533
0,polygon,16,18581.39599484206,15621.984228296922
0,polygon,17,18507.998271421446,15617.666715154533
0,polygon,18,18451.87060057039,15604.714175727366
0,polygon,19,18408.6954691465,15583.12661001542
0,polygon,20,18369.837850865002,15539.95147859153
0,polygon,21,18348.250285153055,15488.141320882865
0,polygon,22,18343.932772010667,15410.426084319864
