index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,7252.756142425723,8405.564709669254
0,polygon,1,7243.65441400387,8322.132199135609
0,polygon,2,7242.137459266895,8282.691375974251
0,polygon,3,7246.6883234778215,8258.420100182644
0,polygon,4,7257.307006636649,8232.631869654064
0,polygon,5,7270.959599269427,8214.428412810359
0,polygon,6,7308.88346769381,8184.089318070853
0,polygon,7,7348.32429085517,8155.26717806832
0,polygon,8,7363.493838224924,8149.199359120419
0,polygon,9,7389.282068753504,8147.682404383444
0,polygon,10,7421.1381182299865,8147.682404383444
0,polygon,11,7460.578941391346,8152.23326859437
0,polygon,12,7495.468900341779,8162.851951753198
0,polygon,13,7527.324949818261,8178.021499122951
0,polygon,14,7594.070958245177,8234.148824391039
0,polygon,15,7619.859188773758,8267.521828604496
0,polygon,16,7638.062645617462,8300.894832817954
0,polygon,17,7642.6135098283885,8331.233927557461
0,polygon,18,7644.130464565364,8355.505203349067
0,polygon,19,7635.028736143511,8461.692034937341
0,polygon,20,7627.443962458635,8490.514174939874
0,polygon,21,7610.757460351906,8504.166767572651
0,polygon,22,7572.833591927522,8510.234586520553
0,polygon,23,7518.223221396409,8511.751541257529
0,polygon,24,7487.8841266569025,8511.751541257529
0,polygon,25,7456.02807718042,8513.268495994504
0,polygon,26,7377.1464308577015,8513.268495994504
0,polygon,27,7345.290381381219,8505.683722309626
0,polygon,28,7304.332603482884,8481.412446518021
0,polygon,29,7273.993508743378,8455.624215989441
0,polygon,30,7251.239187688748,8419.217302302031
1,polygon,0,12565.818348650235,14216.73700994743
1,polygon,1,12554.597958125214,14196.16629398489
1,polygon,2,12539.637437425186,14136.324211184776
1,polygon,3,12539.637437425186,14112.013365047229
1,polygon,4,12545.247632687697,14093.312714172192
1,polygon,5,12565.818348650235,14063.391672772137
1,polygon,6,12584.518999525271,14039.08082663459
1,polygon,7,12621.920301275342,14001.679524884517
1,polygon,8,12659.321603025415,13981.108808921977
1,polygon,9,12707.943295300509,13956.797962784432
1,polygon,10,12762.175182838113,13932.487116646886
1,polygon,11,12797.70641950068,13911.916400684346
1,polygon,12,12838.847851425759,13895.085814896813
1,polygon,13,12866.898827738312,13885.735489459295
1,polygon,14,12913.650454925903,13881.995359284288
1,polygon,15,12945.441561413463,13881.995359284288
1,polygon,16,12979.102732988527,13891.345684721806
1,polygon,17,13033.334620526131,13917.526595946856
1,polygon,18,13083.826377888729,13962.408158046943
1,polygon,19,13087.566508063735,13988.589069271993
1,polygon,20,13087.566508063735,14033.470631372078
1,polygon,21,13078.216182626218,14087.702518909682
1,polygon,22,13068.8658571887,14136.324211184776
1,polygon,23,13052.035271401168,14181.205773284863
1,polygon,24,13025.854360176118,14229.827465559956
1,polygon,25,13009.023774388585,14246.658051347487
1,polygon,26,12988.453058426046,14263.48863713502
1,polygon,27,12964.1422122885,14278.449157835048
1,polygon,28,12924.870845450923,14291.539613447574
1,polygon,29,12829.497525988241,14317.720524672624
1,polygon,30,12726.643946175544,14323.330719935135
1,polygon,31,12696.722904775486,14323.330719935135
1,polygon,32,12655.581472850408,14306.500134147602
1,polygon,33,12627.530496537855,14284.059353097558
1,polygon,34,12599.4795202253,14265.358702222524
1,polygon,35,12580.778869350264,14250.398181522494
