index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,13595.676019136972,13008.066811393825
0,polygon,1,13595.676019136972,12910.978468964635
0,polygon,2,13598.710029837885,12868.502319151865
0,polygon,3,13618.431099393814,12815.4071318859
0,polygon,4,13630.567142197462,12792.65205162906
0,polygon,5,13638.152168949744,12775.964992774043
0,polygon,6,13648.771206402937,12759.277933919026
0,polygon,7,13660.907249206584,12744.107880414465
0,polygon,8,13673.043292010234,12731.971837610816
0,polygon,9,13692.764361566164,12709.216757353974
0,polygon,10,13704.900404369811,12697.080714550326
0,polygon,11,13726.138479276196,12683.427666396221
0,polygon,12,13745.859548832126,12674.325634293484
0,polygon,13,13762.546607687143,12663.706596840291
0,polygon,14,13780.750671892616,12657.638575438466
0,polygon,15,13808.056768200826,12650.053548686186
0,polygon,16,13873.287998270438,12642.468521933906
0,polygon,17,13903.62810527956,12637.917505882539
0,polygon,18,13952.172276494155,12637.917505882539
0,polygon,19,13977.961367451908,12639.434511232994
0,polygon,20,14015.88650121331,12643.985527284362
0,polygon,21,14072.015699180187,12666.740607541204
0,polygon,22,14090.21976338566,12672.808628943028
0,polygon,23,14103.872811539764,12681.910661045764
0,polygon,24,14140.280939950711,12710.73376270443
0,polygon,25,14169.104041609377,12738.03985901264
0,polygon,26,14185.791100464394,12759.277933919026
0,polygon,27,14193.376127216674,12774.447987423586
0,polygon,28,14211.580191422147,12816.924137236358
0,polygon,29,14222.199228875339,12847.26424424548
0,polygon,30,14229.784255627621,12876.087345904145
0,polygon,31,14237.369282379901,12924.63151711874
0,polygon,32,14238.886287730356,12941.318575973757
0,polygon,33,14241.920298431269,13006.54980604337
0,polygon,34,14241.920298431269,13096.053121720279
0,polygon,35,14235.852277029444,13123.359218028489
0,polygon,36,14202.478159319411,13182.522426696276
0,polygon,37,14190.342116515762,13200.726490901749
0,polygon,38,14169.104041609377,13224.998576509046
0,polygon,39,14120.559870394782,13270.50873702273
0,polygon,40,14079.600725932467,13293.26381727957
0,polygon,41,14061.396661726994,13299.331838681395
0,polygon,42,14021.954522615135,13308.433870784133
0,polygon,43,13984.029388853733,13311.467881485045
0,polygon,44,13952.172276494155,13311.467881485045
0,polygon,45,13920.315164134578,13309.950876134588
0,polygon,46,13883.90703572363,13302.365849382308
0,polygon,47,13853.566928714508,13293.26381727957
0,polygon,48,13827.777837756756,13281.127774475923
0,polygon,49,13801.988746799001,13267.474726321818
0,polygon,50,13770.131634439424,13246.236651415433
0,polygon,51,13724.621473925741,13211.345528354941
0,polygon,52,13689.730350865251,13181.00542134582
0,polygon,53,13668.492275958864,13165.835367841259
0,polygon,54,13618.431099393814,13109.706169874384
0,polygon,55,13601.744040538797,13085.434084267086
0,polygon,56,13588.090992384692,13062.679004010244
0,polygon,57,13582.022970982867,13042.957934454316
0,polygon,58,13580.505965632412,13021.71985954793
0,polygon,59,13583.539976333324,13005.032800692912
1,polygon,0,14349.627678313649,14288.418586453496
1,polygon,1,14349.627678313649,14116.996981851957
1,polygon,2,14352.661689014561,14100.309922996941
1,polygon,3,14354.178694365019,14083.622864141924
1,polygon,4,14360.246715766842,14062.384789235537
1,polygon,5,14367.831742519124,14048.731741081432
1,polygon,6,14381.484790673228,14027.493666175047
1,polygon,7,14395.137838827333,14010.80660732003
1,polygon,8,14404.239870930069,13995.63655381547
1,polygon,9,14422.443935135541,13969.847462857717
1,polygon,10,14436.096983289646,13954.677409353155
1,polygon,11,14454.30104749512,13941.02436119905
1,polygon,12,14475.539122401506,13930.405323745857
1,polygon,13,14533.185325718838,13916.752275591753
1,polygon,14,14565.042438078415,13907.650243489015
1,polygon,15,14630.273668148027,13892.480189984455
1,polygon,16,14662.130780507605,13887.929173933087
1,polygon,17,14713.708962423112,13887.929173933087
1,polygon,18,14733.430031979042,13889.446179283543
1,polygon,19,14756.185112235882,13895.514200685368
1,polygon,20,14825.967358356864,13945.575377250418
1,polygon,21,14848.722438613704,13969.847462857717
1,polygon,22,14868.443508169634,13988.05152706319
1,polygon,23,14903.334631230124,14027.493666175047
1,polygon,24,14920.021690085141,14050.24874643189
1,polygon,25,14933.674738239246,14063.901794585994
1,polygon,26,14954.912813145631,14092.72489624466
1,polygon,27,14962.497839897911,14106.377944398764
1,polygon,28,14980.701904103385,14144.303078160166
1,polygon,29,14988.286930855666,14164.024147716096
1,polygon,30,14994.35495225749,14182.228211921569
1,polygon,31,15003.456984360226,14220.153345682971
1,polygon,32,15011.042011112508,14261.112490145286
1,polygon,33,15015.593027163875,14311.173666710338
1,polygon,34,15018.627037864788,14405.227998438615
1,polygon,35,15018.627037864788,14432.534094746825
1,polygon,36,15015.593027163875,14455.289175003667
1,polygon,37,14995.871957607946,14531.139442526472
1,polygon,38,14982.21890945384,14559.962544185137
1,polygon,39,14973.116877351105,14573.615592339242
1,polygon,40,14957.946823846543,14588.785645843804
1,polygon,41,14935.191743589701,14608.506715399732
1,polygon,42,14910.919657982406,14622.159763553836
1,polygon,43,14868.443508169634,14631.261795656574
1,polygon,44,14829.001369057776,14632.778801007029
1,polygon,45,14780.457197843181,14632.778801007029
1,polygon,46,14684.885860764447,14626.710779605206
1,polygon,47,14637.858694900307,14622.159763553836
1,polygon,48,14589.314523685713,14610.023720750189
1,polygon,49,14571.11045948024,14602.438693997909
1,polygon,50,14549.872384573853,14590.302651194259
1,polygon,51,14530.151315017925,14575.132597689699
1,polygon,52,14507.396234761083,14553.894522783312
1,polygon,53,14463.403079597856,14502.316340867805
1,polygon,54,14430.028961887823,14456.806180354122
1,polygon,55,14414.858908383261,14432.534094746825
1,polygon,56,14395.137838827333,14405.227998438615
1,polygon,57,14383.001796023684,14385.506928882685
1,polygon,58,14367.831742519124,14355.166821873565
2,polygon,0,14816.903371139422,17467.26753966936
2,polygon,1,14816.903371139422,17419.75586097348
2,polygon,2,14812.584127621614,17372.244182277605
2,polygon,3,14825.541858175036,17316.094016546114
2,polygon,4,14838.499588728457,17264.26309433243
2,polygon,5,14847.13807576407,17221.07065915436
2,polygon,6,14873.053536870912,17177.87822397629
2,polygon,7,14916.245972048982,17147.643519351644
2,polygon,8,14968.076894262666,17121.7280582448
2,polygon,9,15015.588572958542,17104.451084173572
2,polygon,10,15058.781008136611,17087.174110102344
2,polygon,11,15101.97344331468,17074.216379548925
2,polygon,12,15149.485122010557,17061.258648995503
2,polygon,13,15192.677557188628,17056.939405477697
2,polygon,14,15244.508479402311,17056.939405477697
2,polygon,15,15287.70091458038,17074.216379548925
2,polygon,16,15326.574106240643,17100.131840655766
2,polygon,17,15361.1280543831,17139.00503231603
2,polygon,18,15369.766541418714,17186.516711011907
2,polygon,19,15374.08578493652,17238.34763322559
2,polygon,20,15374.08578493652,17307.455529510502
2,polygon,21,15369.766541418714,17363.60569524199
