index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,11700.225625827918,11662.571288327852
0,polygon,1,11683.54302444337,11639.822286439832
0,polygon,2,11680.509824191633,11594.324282663794
0,polygon,3,11680.509824191633,11460.863471587412
0,polygon,4,11682.0264243175,11425.98166869245
0,polygon,5,11689.60942494684,11382.00026504228
0,polygon,6,11694.159225324445,11366.8342637836
0,polygon,7,11701.742225953785,11351.66826252492
0,polygon,8,11721.458027590068,11319.819659881692
0,polygon,9,11742.69042935222,11295.554057867805
0,polygon,10,11762.406230988503,11278.871456483257
0,polygon,11,11786.67183300239,11260.672254972842
0,polygon,12,11810.937435016278,11239.43985321069
0,polygon,13,11830.653236652563,11224.27385195201
0,polygon,14,11844.302637785373,11216.69085132267
0,polygon,15,11860.98523916992,11210.6244508192
0,polygon,16,11889.800641561413,11207.591250567462
0,polygon,17,11920.132644078773,11206.074650441595
0,polygon,18,12052.076855029285,11206.074650441595
0,polygon,19,12099.09145893119,11207.591250567462
0,polygon,20,12124.873661070947,11207.591250567462
0,polygon,21,12162.788664217645,11210.6244508192
0,polygon,22,12193.120666735005,11219.724051574407
0,polygon,23,12221.936069126496,11236.406652958955
0,polygon,24,12244.685071014515,11253.089254343502
0,polygon,25,12259.851072273195,11268.255255602182
0,polygon,26,12281.083474035348,11298.58725811954
0,polygon,27,12300.79927567163,11341.052061643844
0,polygon,28,12329.614678063122,11419.915268188977
0,polygon,29,12337.197678692462,11450.247270706337
0,polygon,30,12340.230878944198,11472.996272594357
0,polygon,31,12340.230878944198,11501.811674985847
0,polygon,32,12346.29727944767,11560.9590798947
0,polygon,33,12347.813879573538,11635.27248606223
0,polygon,34,12347.813879573538,11683.803690090004
0,polygon,35,12341.747479070065,11717.1688928591
0,polygon,36,12335.681078566593,11739.91789474712
0,polygon,37,12323.54827755965,11764.183496761005
0,polygon,38,12305.349076049235,11788.449098774892
0,polygon,39,12291.699674916423,11805.13170015944
0,polygon,40,12270.46727315427,11823.330901669857
0,polygon,41,12235.585470259308,11846.079903557875
0,polygon,42,12196.15386698674,11868.828905445895
0,polygon,43,12156.722263714175,11885.511506830442
0,polygon,44,12088.475258050115,11903.71070834086
0,polygon,45,12050.560254903417,11908.260508718462
0,polygon,46,12006.578851253245,11909.77710884433
0,polygon,47,11935.29864533745,11909.77710884433
0,polygon,48,11877.667840554468,11896.12770771152
0,polygon,49,11845.81923791124,11883.994906704575
0,polygon,50,11826.103436274958,11873.3787058235
0,polygon,51,11806.387634638675,11856.696104438952
0,polygon,52,11788.188433128258,11833.947102550932
0,polygon,53,11769.989231617843,11808.164900411177
0,polygon,54,11753.306630233295,11777.832897893817
0,polygon,55,11736.624028848748,11744.467695124722
0,polygon,56,11691.12602507271,11668.637688831324
1,polygon,0,11936.27037433834,15693.932561120955
1,polygon,1,11915.253951437286,15602.861395216385
1,polygon,2,11904.745739986758,15546.817600813574
1,polygon,3,11897.740265686407,15494.276543560936
1,polygon,4,11894.23752853623,15410.21085195672
1,polygon,5,11890.734791386056,15350.664320403732
1,polygon,6,11890.734791386056,15305.128737451447
1,polygon,7,11901.243002836583,15266.598628799513
1,polygon,8,11922.259425737637,15235.073994447932
1,polygon,9,11960.78953438957,15196.543885795998
1,polygon,10,12023.838803092734,15140.500091393185
1,polygon,11,12065.871648894843,15112.478194191779
1,polygon,12,12118.41270614748,15098.467245591077
1,polygon,13,12160.44555194959,15091.461771290726
1,polygon,14,12237.505769253456,15084.456296990375
1,polygon,15,12332.0796723082,15084.456296990375
1,polygon,16,12367.107043809958,15087.95903414055
1,polygon,17,12405.637152461892,15094.9645084409
1,polygon,18,12454.675472564351,15101.969982741251
1,polygon,19,12489.702844066109,15108.975457041604
1,polygon,20,12531.73568986822,15126.489142792483
1,polygon,21,12563.2603242198,15144.002828543362
1,polygon,22,12594.784958571381,15168.521988594592
1,polygon,23,12654.33149012437,15235.073994447932
1,polygon,24,12675.347913025424,15291.117788850743
1,polygon,25,12685.856124475951,15333.150634652851
1,polygon,26,12696.364335926479,15368.178006154609
1,polygon,27,12703.369810226832,15410.21085195672
1,polygon,28,12706.872547377006,15448.740960608651
1,polygon,29,12706.872547377006,15616.87234381709
1,polygon,30,12685.856124475951,15658.905189619198
1,polygon,31,12643.823278673843,15690.429823970779
1,polygon,32,12528.232952718043,15770.992778424821
1,polygon,33,12475.691895465407,15809.522887076755
1,polygon,34,12430.156312513122,15830.53930997781
1,polygon,35,12384.620729560836,15848.052995728689
1,polygon,36,12339.085146608551,15862.063944329391
1,polygon,37,12290.046826506092,15869.069418629742
1,polygon,38,12237.505769253456,15869.069418629742
1,polygon,39,12160.44555194959,15858.561207179217
1,polygon,40,12121.915443297656,15844.550258578513
1,polygon,41,12086.888071795898,15834.042047127985
1,polygon,42,12044.85522599379,15809.522887076755
1,polygon,43,12009.82785449203,15774.495515574998
1,polygon,44,11985.3086944408,15742.970881223417
1,polygon,45,11967.795008689922,15711.446246871834
1,polygon,46,11946.778585788867,15665.910663919549
1,polygon,47,11929.264900037988,15634.386029567968
2,polygon,0,16473.80057364091,15448.74228929038
2,polygon,1,16451.365036700045,15416.958611957487
2,polygon,2,16432.66875591599,15368.348281918945
2,polygon,3,16417.711731288746,15332.82534842924
2,polygon,4,16413.972475131937,15314.129067645186
2,polygon,5,16412.10284705353,15293.563158782727
2,polygon,6,16408.36359089672,15243.083200665778
2,polygon,7,16408.36359089672,15218.778035646506
2,polygon,8,16410.233218975125,15194.472870627236
2,polygon,9,16415.842103210343,15173.906961764776
2,polygon,10,16419.581359367152,15155.210680980721
2,polygon,11,16428.92949975918,15130.90551596145
2,polygon,12,16443.886524386424,15102.861094785369
2,polygon,13,16462.582805170478,15087.904070158125
2,polygon,14,16485.018342111343,15080.425557844503
2,polygon,15,16520.54127560105,15072.94704553088
2,polygon,16,16542.976812541914,15071.077417452476
2,polygon,17,16587.847886423646,15065.46853321726
2,polygon,18,16610.28342336451,15065.46853321726
2,polygon,19,16640.197472619,15063.598905138853
2,polygon,20,16673.850778030297,15063.598905138853
2,polygon,21,16724.330736147243,15061.729277060447
2,polygon,22,16814.072883910707,15061.729277060447
2,polygon,23,16838.378048929975,15069.20778937407
2,polygon,24,16860.81358587084,15080.425557844503
2,polygon,25,16883.249122811707,15097.252210550152
2,polygon,26,16898.206147438952,15117.818119412612
2,polygon,27,16903.815031674167,15166.428449451154
2,polygon,28,16903.815031674167,15196.342498705642
2,polygon,29,16901.945403595764,15220.647663724912
2,polygon,30,16901.945403595764,15269.257993763455
2,polygon,31,16900.075775517358,15295.43278686113
2,polygon,32,16881.3794947333,15349.65200113489
2,polygon,33,16868.292098184465,15377.696422310972
2,polygon,34,16864.552842027653,15411.34972772227
2,polygon,35,16857.074329714033,15433.785264663136
2,polygon,36,16843.986933165193,15463.699313917623
2,polygon,37,16836.508420851573,15484.265222780083
2,polygon,38,16800.985487361868,15538.484437053841
2,polygon,39,16780.419578499408,15566.528858229924
2,polygon,40,16756.114413480136,15590.834023249196
2,polygon,41,16713.11296767681,15611.399932111655
2,polygon,42,16677.590034187106,15622.617700582088
2,polygon,43,16647.67598493262,15624.487328660492
2,polygon,44,16615.892307599726,15617.008816346872
2,polygon,45,16597.196026815673,15607.660675954845
2,polygon,46,16552.32495293394,15577.746626700357
2,polygon,47,16531.75904407148,15560.919973994707
2,polygon,48,16507.45387905221,15544.093321289058
2,polygon,49,16490.62722634656,15531.00592474022
2,polygon,50,16470.061317484102,15506.700759720949
2,polygon,51,16455.104292856857,15486.134850858489
2,polygon,52,16434.538383994397,15454.351173525596
2,polygon,53,16423.320615523964,15418.828240035891
2,polygon,54,16417.711731288746,15398.262331173431
3,polygon,0,16723.19297456289,13578.327062842585
3,polygon,1,16709.363981240393,13534.535250654662
3,polygon,2,16702.44948457914,13481.524109585072
3,polygon,3,16690.925323477055,13428.51296851548
3,polygon,4,16688.62049125664,13403.159814090894
3,polygon,5,16686.31565903622,13350.148673021304
3,polygon,6,16679.40116237497,13304.052028612963
3,polygon,7,16679.40116237497,13269.479545306709
3,polygon,8,16677.096330154553,13239.516726441288
3,polygon,9,16677.096330154553,13154.237934285859
3,polygon,10,16674.791497934137,13128.884779861273
3,polygon,11,16677.096330154553,13101.226793216269
3,polygon,12,16681.705994595388,13078.1784710121
