index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,10935.532555442152,13022.095801561023
0,polygon,1,10921.52160684145,12850.46168120241
0,polygon,2,10911.013395390923,12755.887778147666
0,polygon,3,10911.013395390923,12668.31934939327
0,polygon,4,10939.035292592329,12619.28102929081
0,polygon,5,10974.062664094086,12577.248183488702
0,polygon,6,11005.587298445667,12549.226286287296
0,polygon,7,11047.620144247778,12545.72354913712
0,polygon,8,11110.669412950941,12549.226286287296
0,polygon,9,11152.70225875305,12566.739972038175
0,polygon,10,11198.237841705335,12598.264606389755
0,polygon,11,11240.270687507444,12622.783766440987
0,polygon,12,11285.806270459729,12650.805663642393
0,polygon,13,11334.844590562188,12717.357669495732
0,polygon,14,11359.363750613418,12762.893252448017
0,polygon,15,11390.888384965001,12832.947995451532
0,polygon,16,11401.396596415529,12934.52737280663
0,polygon,17,11404.899333565703,13011.587590110496
0,polygon,18,11383.88291066465,13071.134121663483
0,polygon,19,11362.866487763595,13106.16149316524
0,polygon,20,11331.341853412014,13144.691601817174
0,polygon,21,11285.806270459729,13183.221710469108
0,polygon,22,11236.767950357269,13200.735396219987
0,polygon,23,11201.74057885551,13204.238133370161
0,polygon,24,11159.707733053401,13204.238133370161
0,polygon,25,11089.652990049886,13179.718973318932
0,polygon,26,11044.117407097601,13155.199813267702
0,polygon,27,11009.090035595844,13130.68065321647
0,polygon,28,10970.55992694391,13095.653281714713
0,polygon,29,10953.046241193031,13057.12317306278
0,polygon,30,10939.035292592329,13004.582115810144
1,polygon,0,18135.021379950434,10431.25299731541
1,polygon,1,18163.043277151843,10364.70099146207
1,polygon,2,18198.0706486536,10305.154459909083
1,polygon,3,18229.59528300518,10270.127088407326
1,polygon,4,18275.130865957464,10245.607928356094
1,polygon,5,18310.15823745922,10231.596979755392
1,polygon,6,18345.18560896098,10228.094242605217
1,polygon,7,18502.80878071889,10228.094242605217
1,polygon,8,18537.836152220647,10235.099716905568
1,polygon,9,18579.868998022757,10238.602454055745
1,polygon,10,18621.901843824864,10249.11066550627
1,polygon,11,18660.4319524768,10263.121614106974
1,polygon,12,18698.962061128732,10280.635299857853
1,polygon,13,18737.492169780664,10305.154459909083
1,polygon,14,18765.514066982072,10329.673619960313
1,polygon,15,18786.530489883124,10368.203728612247
1,polygon,16,18790.033227033302,10403.231100114004
1,polygon,17,18804.044175634004,10476.788580267696
1,polygon,18,18807.54691278418,10511.815951769453
1,polygon,19,18807.54691278418,10567.859746172264
1,polygon,20,18765.514066982072,10665.936386377185
1,polygon,21,18740.994906930842,10704.466495029119
1,polygon,22,18702.464798278907,10735.991129380702
1,polygon,23,18667.43742677715,10757.007552281755
1,polygon,24,18632.41005527539,10774.521238032634
1,polygon,25,18593.87994662346,10799.040398083864
1,polygon,26,18537.836152220647,10823.559558135095
1,polygon,27,18495.803306418537,10830.565032435446
1,polygon,28,18443.262249165902,10834.067769585621
1,polygon,29,18387.21845476309,10834.067769585621
1,polygon,30,18320.66644890975,10816.554083834744
1,polygon,31,18285.639077407992,10799.040398083864
1,polygon,32,18229.59528300518,10760.510289431932
1,polygon,33,18194.56791150342,10721.980180779998
1,polygon,34,18166.546014302017,10679.94733497789
1,polygon,35,18149.032328551137,10644.919963476132
1,polygon,36,18135.021379950434,10606.389854824198
1,polygon,37,18121.010431349732,10550.346060421385
1,polygon,38,18114.00495704938,10508.313214619277
1,polygon,39,18114.00495704938,10459.274894516817
