index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,15927.043378768822,6017.873036660812
0,polygon,1,15927.043378768822,5974.0812244728895
0,polygon,2,15931.653043209655,5941.813573387051
0,polygon,3,15940.872372091324,5900.326593419546
0,polygon,4,15957.006197634242,5865.754110113291
0,polygon,5,15975.444855397578,5817.352633484535
0,polygon,6,15982.35935205883,5791.999479059948
0,polygon,7,15986.969016499665,5766.6463246353605
0,polygon,8,16007.712506483416,5711.330351345353
0,polygon,9,16033.065660908003,5681.3675324799315
0,polygon,10,16083.771969757177,5649.099881394094
0,polygon,11,16139.087943047185,5637.5757202920095
0,polygon,12,16192.099084116777,5637.5757202920095
0,polygon,13,16235.890896304698,5642.185384732843
0,polygon,14,16268.158547390536,5653.709545834928
0,polygon,15,16318.86485623971,5674.453035818681
0,polygon,16,16367.266332868467,5697.501358022851
0,polygon,17,16397.22915173389,5715.940015786186
0,polygon,18,16420.27747393806,5727.464176888272
0,polygon,19,16441.020963921812,5745.902834651608
0,polygon,20,16459.459621685146,5773.560821296612
0,polygon,21,16473.28861500765,5826.571962366203
0,polygon,22,16482.507943889315,5921.070083403299
0,polygon,23,16489.422440550567,5960.252231150387
0,polygon,24,16491.727272770986,5990.215050015809
0,polygon,25,16491.727272770986,6024.787533322064
0,polygon,26,16482.507943889315,6057.055184407901
0,polygon,27,16468.678950566813,6080.103506612071
0,polygon,28,16431.80163504014,6126.200151020411
0,polygon,29,16397.22915173389,6156.162969885832
0,polygon,30,16369.571165088884,6176.906459869585
0,polygon,31,16339.608346223464,6202.259614294171
0,polygon,32,16307.340695137626,6218.39343983709
0,polygon,33,16284.292372933456,6227.612768718758
0,polygon,34,16242.805392965949,6239.136929820844
0,polygon,35,16203.623245218861,6246.051426482094
0,polygon,36,16173.66042635344,6252.965923143345
0,polygon,37,16129.868614165516,6259.880419804596
0,polygon,38,16079.162305316344,6264.49008424543
0,polygon,39,16049.199486450922,6264.49008424543
0,polygon,40,16023.846332026336,6243.746594261677
0,polygon,41,15996.188345381332,6176.906459869585
0,polygon,42,15984.664184279247,6146.9436410041635
0,polygon,43,15963.920694295493,6070.884177730403
1,polygon,0,13479.170051015457,15706.767329852364
1,polygon,1,13479.170051015457,15590.272322586095
1,polygon,2,13482.011392656099,15556.176222898406
1,polygon,3,13513.266150703146,15530.604148132641
1,polygon,4,13550.203592031476,15516.397439929437
1,polygon,5,13629.761157969415,15487.98402352303
1,polygon,6,13703.636040626074,15468.094632038545
1,polygon,7,13743.414823595043,15465.253290397904
1,polygon,8,13786.034948204653,15468.094632038545
1,polygon,9,13825.813731173625,15479.459998601107
1,polygon,10,13854.22714758003,15499.349390085594
1,polygon,11,13888.32324726772,15524.921464851359
1,polygon,12,13916.736663674126,15553.334881257766
1,polygon,13,13933.78471351797,15590.272322586095
1,polygon,14,13945.150080080533,15630.051105555065
1,polygon,15,13950.832763361814,15666.988546883395
1,polygon,16,13962.198129924378,15720.974038055567
1,polygon,17,13965.039471565018,15755.070137743256
1,polygon,18,13965.039471565018,15794.848920712226
1,polygon,19,13959.356788283736,15840.310386962477
1,polygon,20,13945.150080080533,15871.565145009525
1,polygon,21,13928.102030236689,15899.978561415932
1,polygon,22,13899.688613830282,15936.916002744261
1,polygon,23,13857.068489220672,15956.805394228746
1,polygon,24,13828.655072814265,15962.488077510028
1,polygon,25,13791.717631485935,15965.329419150668
1,polygon,26,13672.381282579026,15965.329419150668
1,polygon,27,13635.443841250697,15962.488077510028
1,polygon,28,13592.823716641085,15951.122710947464
1,polygon,29,13564.410300234678,15928.391977822339
1,polygon,30,13535.996883828271,15871.565145009525
1,polygon,31,13521.790175625069,15840.310386962477
1,polygon,32,13504.742125781224,15792.007579071585
1,polygon,33,13496.218100859302,15752.228796102616
1,polygon,34,13490.53541757802,15718.132696414927
