index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,17538.8852217619,14341.640051357537
0,polygon,1,17537.368469719324,14309.788258463443
0,polygon,2,17529.784709506443,14227.883648164345
0,polygon,3,17529.784709506443,14211.19937569601
0,polygon,4,17541.918725847052,14192.998351185099
0,polygon,5,17564.67000648569,14149.012541950397
0,polygon,6,17576.804022826298,14121.71100518403
0,polygon,7,17595.005047337207,14086.825708204784
0,polygon,8,17611.689319805544,14064.074427566145
0,polygon,9,17623.82333614615,14050.423659182963
0,polygon,10,17687.52692193434,13995.82058565023
0,polygon,11,17704.211194402673,13977.619561139318
0,polygon,12,17731.51273116904,13953.351528458104
0,polygon,13,17748.197003637375,13945.767768245225
0,polygon,14,17819.484349638442,13933.633751904617
0,polygon,15,17875.60417521375,13927.566743734313
0,polygon,16,17934.75750487421,13927.566743734313
0,polygon,17,17952.958529385123,13929.08349577689
0,polygon,18,17972.67630593861,13933.633751904617
0,polygon,19,17992.394082492097,13944.251016202648
0,polygon,20,18009.07835496043,13954.86828050068
0,polygon,21,18036.3798917268,13977.619561139318
0,polygon,22,18051.54741215256,13995.82058565023
0,polygon,23,18063.681428493164,14006.437849948261
0,polygon,24,18074.298692791195,14021.60537037402
0,polygon,25,18097.049973429836,14042.839898970084
0,polygon,26,18134.96877449423,14098.959724545392
0,polygon,27,18142.552534707112,14114.12724497115
0,polygon,28,18154.68655104772,14162.66331033358
0,polygon,29,18159.236807175446,14185.41459097222
0,polygon,30,18160.75355921802,14212.716127738586
0,polygon,31,18160.75355921802,14277.93646556935
0,polygon,32,18157.72005513287,14303.72125029314
0,polygon,33,18157.72005513287,14320.405522761475
0,polygon,34,18154.68655104772,14341.640051357537
0,polygon,35,18153.169799005143,14365.908084038752
0,polygon,36,18150.13629491999,14384.109108549663
0,polygon,37,18138.002278579384,14437.19543003982
0,polygon,38,18125.86826223878,14459.946710678458
0,polygon,39,18094.016469344682,14485.73149540225
0,polygon,40,18078.848948918923,14496.34875970028
0,polygon,41,18033.346387641646,14517.583288296344
0,polygon,42,17993.910834534672,14537.30106484983
0,polygon,43,17960.542289598,14550.951833233014
0,polygon,44,17934.75750487421,14557.018841403316
0,polygon,45,17895.321951767237,14564.602601616196
0,polygon,46,17830.101613936473,14564.602601616196
0,polygon,47,17787.63255674435,14566.119353658773
