index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,9807.425693861762,14016.288678981919
0,polygon,1,9793.413341025538,13970.748532264193
0,polygon,2,9793.413341025538,13925.208385546466
0,polygon,3,9796.916429234594,13876.165150619683
0,polygon,4,9803.922605652706,13830.625003901956
0,polygon,5,9814.431870279874,13785.084857184229
0,polygon,6,9831.947311325153,13736.041622257448
0,polygon,7,9849.462752370433,13701.010740166888
0,polygon,8,9877.48745804288,13672.98603449444
0,polygon,9,9905.512163715326,13648.46441703105
0,polygon,10,10066.654221331899,13553.881035386541
0,polygon,11,10101.685103422456,13536.365594341261
0,polygon,12,10147.225250140184,13518.850153295982
0,polygon,13,10224.293190739414,13511.84397687787
0,polygon,14,10290.851866711477,13515.347065086926
0,polygon,15,10332.888925220146,13518.850153295982
0,polygon,16,10392.441424774097,13525.856329714094
0,polygon,17,10437.981571491824,13532.862506132205
0,polygon,18,10546.577305972556,13578.402652849933
0,polygon,19,10581.608188063115,13595.91809389521
0,polygon,20,10620.14215836273,13616.936623149546
0,polygon,21,10669.185393289514,13655.470593449161
0,polygon,22,10690.20392254385,13701.010740166888
0,polygon,23,10700.713187171015,13764.066327929895
0,polygon,24,10700.713187171015,13820.115739274788
0,polygon,25,10697.210098961961,13869.158974201571
0,polygon,26,10693.707010752903,13904.18985629213
0,polygon,27,10686.700834334792,13953.233091218914
0,polygon,28,10676.191569707626,13998.773237936639
0,polygon,29,10662.179216871402,14037.307208236254
0,polygon,30,10644.663775826122,14075.84117853587
0,polygon,31,10602.626717317451,14121.381325253597
0,polygon,32,10560.58965880878,14159.915295553212
0,polygon,33,10490.527894627663,14194.94617764377
0,polygon,34,10416.963042237488,14208.958530479993
0,polygon,35,10343.398189847314,14219.46779510716
0,polygon,36,10091.17583879529,14219.46779510716
0,polygon,37,10045.635692077563,14208.958530479993
0,polygon,38,10010.604809987004,14198.449265852825
0,polygon,39,9965.064663269277,14177.430736598491
0,polygon,40,9933.536869387774,14149.406030926044
0,polygon,41,9870.481281624769,14100.362795999261
0,polygon,42,9793.413341025538,14023.29485540003
1,polygon,0,9852.45318958623,12014.005557043229
1,polygon,1,9843.352677330773,12027.656325426411
1,polygon,2,9823.634900777288,12053.441110150201
1,polygon,3,9790.266355840617,12094.393415299752
1,polygon,4,9753.864306818796,12124.72845615127
1,polygon,5,9722.012513924701,12139.895976577029
1,polygon,6,9699.261233286063,12144.446232704757
