index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,6730.302093091331,9941.221519799263
0,polygon,1,6767.238298976007,9858.82536821037
0,polygon,2,6775.762038795548,9824.730408932206
0,polygon,3,6789.968271828116,9784.952956441015
0,polygon,4,6821.221984499765,9753.699243769366
0,polygon,5,6852.475697171414,9736.651764130285
0,polygon,6,6880.88816323655,9725.28677770423
0,polygon,7,6914.983122514714,9722.445531097717
0,polygon,8,6963.284314825444,9719.604284491203
0,polygon,9,7003.061767316634,9722.445531097717
0,polygon,10,7042.8392198078245,9733.81051752377
0,polygon,11,7076.934179085987,9756.540490375879
0,polygon,12,7096.822905331583,9793.476696260557
0,polygon,13,7102.505398544609,9841.777888571287
0,polygon,14,7108.187891757637,9870.190354636423
0,polygon,15,7111.029138364151,9918.491546947154
0,polygon,16,7111.029138364151,10060.553877272832
0,polygon,17,7105.346645151123,10094.648836550996
0,polygon,18,7082.616672299015,10123.061302616132
0,polygon,19,7057.0454528403925,10142.950028861727
0,polygon,20,7020.109246955716,10159.997508500808
0,polygon,21,6960.44306821893,10171.362494926863
0,polygon,22,6917.8243691212265,10174.203741533376
0,polygon,23,6866.681930203982,10171.362494926863
0,polygon,24,6829.745724319306,10162.838755107321
0,polygon,25,6795.650765041143,10145.79127546824
0,polygon,26,6767.238298976007,10120.220056009619
0,polygon,27,6747.349572730413,10074.7601103054
0,polygon,28,6738.825832910871,9958.268999438344
0,polygon,29,6733.143339697845,9921.332793553667
1,polygon,0,11905.089611954516,8256.69295022805
1,polygon,1,11912.003877796653,8298.17854528088
1,polygon,2,11916.613388358079,8337.359385052996
1,polygon,3,11916.613388358079,8369.625958982973
1,polygon,4,11912.003877796653,8415.721064597226
1,polygon,5,11900.48010139309,8473.339946615044
1,polygon,6,11882.042059147388,8500.997009983595
1,polygon,7,11847.470729936698,8533.263583913573
1,polygon,8,11829.032687690997,8549.396870878561
1,polygon,9,11785.242337357457,8567.834913124263
1,polygon,10,11732.232965901065,8588.577710650678
1,polygon,11,11688.442615567523,8602.406242334953
1,polygon,12,11656.176041637545,8609.320508177092
1,polygon,13,11610.080936023292,8613.930018738518
1,polygon,14,11483.319395584094,8613.930018738518
1,polygon,15,11453.35757693483,8607.01575289638
1,polygon,16,11421.091003004853,8590.88246593139
1,polygon,17,11400.348205478438,8567.834913124263
1,polygon,18,11384.21491851345,8528.654073352149
1,polygon,19,11356.557855144898,8473.339946615044
1,polygon,20,11335.815057618483,8406.502043474376
1,polygon,21,11326.596036495632,8353.492672017985
1,polygon,22,11321.986525934208,8314.311832245869
1,polygon,23,11321.986525934208,8252.083439666627
1,polygon,24,11326.596036495632,8217.512110455937
1,polygon,25,11335.815057618483,8182.940781245246
1,polygon,26,11356.557855144898,8125.321899227429
1,polygon,27,11391.129184355588,8083.836304174601
1,polygon,28,11451.052821654117,8060.788751367474
1,polygon,29,11499.452682549083,8051.569730244623
1,polygon,30,11568.595340970463,8049.26497496391
1,polygon,31,11626.214222988281,8049.26497496391
1,polygon,32,11683.833105006099,8056.179240806048
1,polygon,33,11713.794923655363,8058.483996086761
1,polygon,34,11741.451987023915,8063.093506648187
1,polygon,35,11782.937582076744,8079.226793613176
1,polygon,36,11824.42317712957,8109.18861226244
1,polygon,37,11849.775485217411,8134.5409203502795
1,polygon,38,11872.823038024537,8166.807494280257
1,polygon,39,11884.346814428101,8187.550291806671
1,polygon,40,11895.870590831664,8219.81686573665
2,polygon,0,11762.19478455033,13559.934288463533
2,polygon,1,11776.023316234605,13589.8961071128
2,polygon,2,11780.63282679603,13663.648276095604
2,polygon,3,11778.328071515318,13698.219605306294
2,polygon,4,11759.890029269616,13716.657647551996
2,polygon,5,11720.709189497502,13721.267158113422
2,polygon,6,11656.176041637547,13721.267158113422
2,polygon,7,11630.823733549707,13723.571913394135
2,polygon,8,11600.861914900443,13723.571913394135
2,polygon,9,11563.98583040904,13721.267158113422
2,polygon,10,11540.938277601912,13712.048136990572
2,polygon,11,11515.585969514073,13684.391073622019
2,polygon,12,11499.452682549085,13649.819744411328
2,polygon,13,11492.538416706946,13608.3341493585
2,polygon,14,11499.452682549085,13569.153309586385
2,polygon,15,11517.890724794786,13536.886735656408
2,polygon,16,11547.85254344405,13518.448693410706
2,polygon,17,11575.509606812602,13504.62016172643
2,polygon,18,11600.861914900443,13502.315406445718
2,polygon,19,11697.661636690375,13502.315406445718
2,polygon,20,11723.013944778215,13513.83918284928
2,polygon,21,11734.537721181778,13550.715267340684
