index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,17991.440816944836,13005.004466052944
0,polygon,1,17957.345857666674,12925.449561070564
0,polygon,2,17937.45713142108,12851.57714930121
0,polygon,3,17926.092144995026,12794.752217170939
0,polygon,4,17931.77463820805,12760.657257892777
0,polygon,5,17988.599570338323,12703.832325762505
0,polygon,6,18045.424502468595,12655.531133451774
0,polygon,7,18113.614421024922,12610.071187747557
0,polygon,8,18181.80433958125,12561.769995436825
0,polygon,9,18278.40672420271,12539.040022584717
0,polygon,10,18386.374095250227,12519.151296339121
0,polygon,11,18471.611493445635,12516.310049732609
0,polygon,12,18539.801412001958,12516.310049732609
0,polygon,13,18607.991330558285,12533.35752937169
0,polygon,14,18676.181249114612,12573.13498186288
0,polygon,15,18724.48244142534,12610.071187747557
0,polygon,16,18752.894907490478,12641.324900419206
0,polygon,17,18778.4661269491,12664.054873271314
0,polygon,18,18806.878593014237,12692.46733933645
0,polygon,19,18835.29105907937,12740.768531647182
0,polygon,20,18869.386018357534,12831.688423055615
0,polygon,21,18883.592251390102,12914.08457464451
0,polygon,22,18883.592251390102,13016.369452478999
0,polygon,23,18860.862278537992,13095.92435746138
0,polygon,24,18809.71983962075,13149.908042985136
0,polygon,25,18684.70498893415,13257.875414032653
0,polygon,26,18659.133769475528,13291.970373310816
0,polygon,27,18605.150083951772,13340.271565621546
0,polygon,28,18528.436425575903,13357.319045260629
0,polygon,29,18392.056588463252,13365.842785080169
0,polygon,30,18238.629271711518,13337.430319015033
0,polygon,31,18107.931927811893,13286.287880097789
0,polygon,32,18022.69452961649,13223.78045475449
0,polygon,33,17943.139624634106,13132.860563346056
0,polygon,34,17891.997185716864,13061.829398183216
0,polygon,35,17883.47344589732,13019.210699085512
0,polygon,36,17883.47344589732,12931.132054283591
1,polygon,0,17485.698920985422,14027.853244397833
1,polygon,1,17445.92146849423,14019.329504578292
1,polygon,2,17414.667755822582,13990.917038513157
1,polygon,3,17394.779029576985,13942.615846202425
1,polygon,4,17391.93778297047,13911.362133530776
1,polygon,5,17391.93778297047,13772.141049811611
1,polygon,6,17394.779029576985,13723.83985750088
1,polygon,7,17411.826509216065,13686.903651616203
1,polygon,8,17434.556482068176,13664.173678764095
1,polygon,9,17474.333934559367,13627.237472879418
1,polygon,10,17553.888839541745,13567.571294142634
1,polygon,11,17593.666292032936,13544.841321290525
1,polygon,12,17627.761251311098,13533.47633486447
1,polygon,13,17659.01496398275,13527.793841651443
1,polygon,14,17698.792416473938,13522.111348438415
1,polygon,15,17832.331006980075,13522.111348438415
1,polygon,16,17880.63219929081,13530.635088257957
1,polygon,17,17923.250898388513,13539.158828077498
1,polygon,18,17957.345857666674,13547.682567897038
1,polygon,19,17991.440816944836,13561.888800929606
1,polygon,20,18031.218269436027,13581.777527175202
1,polygon,21,18068.154475320705,13621.55497966639
1,polygon,22,18107.931927811893,13681.221158403176
1,polygon,23,18133.503147270516,13743.728583746475
1,polygon,24,18147.709380303084,13786.347282844179
1,polygon,25,18153.391873516113,13834.64847515491
1,polygon,26,18156.233120122626,13885.790914072153
1,polygon,27,18156.233120122626,13917.044626743804
1,polygon,28,18153.391873516113,13962.50457244802
