index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,16255.333936448436,11323.913707731075
0,polygon,1,16255.333936448436,11263.448334129973
0,polygon,2,16259.652891705658,11202.98296052887
0,polygon,3,16268.2908022201,11155.474452699433
0,polygon,4,16289.88557850621,11107.965944869995
0,polygon,5,16311.480354792318,11051.819526526115
0,polygon,6,16341.71304159287,11012.94892921112
0,polygon,7,16376.264683650641,10978.397287153348
0,polygon,8,16428.0921467373,10943.845645095575
0,polygon,9,16475.600654566737,10917.931913552246
0,polygon,10,16518.790207138954,10909.294003037801
0,polygon,11,16570.617670225613,10909.294003037801
0,polygon,12,16613.80722279783,10904.97504778058
0,polygon,13,16678.591551656154,10913.612958295023
0,polygon,14,16721.78110422837,10926.569824066688
0,polygon,15,16760.651701543364,10952.483555610017
0,polygon,16,16803.84125411558,11008.629973953899
0,polygon,17,16821.117075144466,11060.457437040557
0,polygon,18,16834.073940916132,11215.939826300535
0,polygon,19,16834.073940916132,11297.999976187744
0,polygon,20,16816.798119887244,11388.698036589398
0,polygon,21,16760.651701543364,11457.801320704944
0,polygon,22,16695.86737268504,11492.352962762718
0,polygon,23,16613.80722279783,11513.947739048825
0,polygon,24,16553.341849196728,11518.266694306047
0,polygon,25,16441.049012508964,11518.266694306047
0,polygon,26,16367.626773136199,11505.309828534382
0,polygon,27,16311.480354792318,11483.715052248273
0,polygon,28,16276.928712734545,11453.482365447722
0,polygon,29,16246.696025933994,11410.292812875507
0,polygon,30,16242.377070676772,11367.10326030329
1,polygon,0,17745.37350018989,8201.30905675986
1,polygon,1,17754.01141070433,8145.162638415979
1,polygon,2,17797.200963276548,8093.33517532932
1,polygon,3,17861.985292134872,8063.102488528769
1,polygon,4,17905.174844707086,8050.145622757103
1,polygon,5,17965.64021830819,8050.145622757103
1,polygon,6,18017.46768139485,8076.059354300433
1,polygon,7,18099.52783128206,8162.438459444866
1,polygon,8,18125.44156282539,8205.628012017081
1,polygon,9,18129.76051808261,8274.731296132626
1,polygon,10,18125.44156282539,8317.920848704844
1,polygon,11,18103.84678653928,8356.791446019837
1,polygon,12,18034.743502423735,8391.34308807761
1,polygon,13,17965.64021830819,8408.618909106497
1,polygon,14,17922.450665735974,8412.937864363717
1,polygon,15,17840.39051584876,8387.024132820388
1,polygon,16,17784.24409750488,8330.877714476508
1,polygon,17,17758.330365961552,8287.688161904292
1,polygon,18,17745.37350018989,8244.498609332075
2,polygon,0,18911.49141963972,13301.995215538565
2,polygon,1,18950.36201695471,13202.659244622468
2,polygon,2,18980.59470375526,13155.150736793032
2,polygon,3,19023.78425632748,13124.91804999248
