index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,8241.704363023533,20230.802043746156
0,polygon,1,8241.704363023533,20206.49200781118
0,polygon,2,8251.054376844677,20161.61194146968
0,polygon,3,8264.144396194282,20142.91191382739
0,polygon,4,8307.154459771551,20103.64185577858
0,polygon,5,8323.984484649613,20094.291841957434
0,polygon,6,8350.16452334882,20088.681833664745
0,polygon,7,8411.87461456838,20084.94182813629
0,polygon,8,8447.404667088733,20084.94182813629
0,polygon,9,8482.934719609086,20096.16184472166
0,polygon,10,8503.504750015605,20120.47188065664
0,polygon,11,8512.85476383675,20150.391924884305
0,polygon,12,8516.594769365209,20215.842021632325
0,polygon,13,8509.114758308293,20253.242076916908
0,polygon,14,8482.934719609086,20285.0321239088
0,polygon,15,8443.664661560275,20294.382137729946
0,polygon,16,8385.694575869173,20299.992146022632
0,polygon,17,8355.774531641508,20301.862148786862
0,polygon,18,8307.154459771551,20301.862148786862
0,polygon,19,8286.58442936503,20294.382137729946
0,polygon,20,8262.274393430052,20279.422115616115
1,polygon,0,8866.284829732405,12412.32048650432
1,polygon,1,8849.454804854344,12399.230467154717
1,polygon,2,8832.62477997628,12384.270445040884
1,polygon,3,8815.794755098219,12367.440420162822
1,polygon,4,8793.35472192747,12339.390378699387
1,polygon,5,8754.084663878659,12281.420293008285
1,polygon,6,8746.604652821743,12257.110257073306
1,polygon,7,8740.994644529055,12229.06021560987
1,polygon,8,8739.124641764827,12195.400165853745
1,polygon,9,8739.124641764827,12111.250041463436
1,polygon,10,8748.474655585971,12058.889964065022
1,polygon,11,8761.564674935576,12014.009897723525
1,polygon,12,8770.91468875672,11993.439867317004
1,polygon,13,8789.614716399012,11974.739839674712
1,polygon,14,8808.314744041303,11957.90981479665
1,polygon,15,8832.62477997628,11948.559800975505
1,polygon,16,8860.674821439718,11942.949792682819
1,polygon,17,8899.944879488528,11939.209787154361
1,polygon,18,8931.734926480423,11939.209787154361
1,polygon,19,8961.654970708089,11944.819795447047
1,polygon,20,8997.185023228441,11963.519823089338
1,polygon,21,9038.32508404148,11989.699861788546
1,polygon,22,9068.245128269147,12019.61990601621
1,polygon,23,9092.555164204125,12058.889964065022
1,polygon,24,9107.515186317958,12101.900027642292
1,polygon,25,9111.255191846416,12129.950069105727
1,polygon,26,9113.125194610646,12167.35012439031
1,polygon,27,9113.125194610646,12195.400165853745
1,polygon,28,9111.255191846416,12223.450207317183
1,polygon,29,9107.515186317958,12255.240254309077
1,polygon,30,9098.165172496812,12283.290295772513
1,polygon,31,9083.205150382979,12315.080342764408
1,polygon,32,9049.545100626856,12348.74039252053
1,polygon,33,9023.365061927649,12376.790433983968
1,polygon,34,8995.315020464212,12391.750456097801
1,polygon,35,8961.654970708089,12401.100469918945
1,polygon,36,8929.864923716194,12402.970472683175
1,polygon,37,8898.074876724299,12401.100469918945
1,polygon,38,8879.374849082009,12393.62045886203
2,polygon,0,18479.224150593524,15879.863171973688
2,polygon,1,18482.72758956604,15921.904439643879
