index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,6704.839547940251,12808.78903499476
0,polygon,1,6704.839547940251,12719.049887350568
0,polygon,2,6706.709113516172,12691.006403711759
0,polygon,3,6710.448244668013,12661.093354497028
0,polygon,4,6717.926506971695,12640.5281331619
0,polygon,5,6736.622162730901,12610.61508394717
0,polygon,6,6751.578687338267,12590.049862612044
0,polygon,7,6772.1439086733935,12567.615075700996
0,polygon,8,6788.969998856679,12552.658551093631
0,polygon,9,6833.839572678775,12522.7455018789
0,polygon,10,6850.66566286206,12513.397673999298
0,polygon,11,6871.230884197187,12505.919411695615
0,polygon,12,6903.013498987838,12498.441149391932
0,polygon,13,6953.491769537695,12494.702018240092
0,polygon,14,6975.926556448743,12494.702018240092
0,polygon,15,6996.49177778387,12498.441149391932
0,polygon,16,7043.230917181886,12509.658542847457
0,polygon,17,7073.143966396616,12522.7455018789
0,polygon,18,7110.535277915029,12537.702026486266
0,polygon,19,7136.709195977917,12550.78898551771
0,polygon,20,7159.143982888965,12560.136813397314
0,polygon,21,7224.578778046188,12597.528124915727
0,polygon,22,7275.057048596045,12638.65856758598
0,polygon,23,7290.01357320341,12653.615092193346
0,polygon,24,7316.187491266299,12670.441182376631
0,polygon,25,7344.230974905108,12698.48466601544
0,polygon,26,7359.187499512474,12726.52814965425
0,polygon,27,7364.796196240235,12758.310764444901
0,polygon,28,7366.665761816155,12780.745551355949
0,polygon,29,7370.4048929679975,12805.049903842917
0,polygon,30,7372.274458543918,12842.44121536133
0,polygon,31,7376.013589695759,12883.571658031584
0,polygon,32,7376.013589695759,12934.04992858144
0,polygon,33,7377.88315527168,12969.571674523933
0,polygon,34,7377.88315527168,13027.528207377472
0,polygon,35,7370.4048929679975,13061.180387744043
0,polygon,36,7353.578802784711,13083.615174655091
0,polygon,37,7333.013581449584,13104.180395990219
0,polygon,38,7314.317925690378,13121.006486173505
0,polygon,39,7239.535302653552,13160.267363267838
0,polygon,40,7192.796163255536,13173.354322299283
0,polygon,41,7159.143982888965,13175.223887875203
0,polygon,42,7048.839613909648,13175.223887875203
0,polygon,43,6974.056990872822,13165.8760599956
0,polygon,44,6927.317851474807,13162.136928843758
0,polygon,45,6861.883056317584,13145.310838660473
0,polygon,46,6839.448269406536,13137.83257635679
0,polygon,47,6813.274351343648,13124.745617325345
0,polygon,48,6794.578695584441,13096.702133686536
0,polygon,49,6783.3613021289175,13074.267346775488
0,polygon,50,6770.274343097473,13025.658641801552
0,polygon,51,6757.187384066028,12988.267330283139
0,polygon,52,6747.839556186425,12954.615149916568
0,polygon,53,6734.752597154981,12870.484699000139
0,polygon,54,6731.01346600314,12840.571649785408
1,polygon,0,7411.535335638251,11131.78871339395
1,polygon,1,7398.448376606807,11152.353934729075
1,polygon,2,7366.665761816156,11176.658287216043
1,polygon,3,7331.144015873664,11199.093074127091
1,polygon,4,7303.100532234855,11210.310467582616
1,polygon,5,7256.361392836839,11219.658295462219
1,polygon,6,7159.143982888965,11223.39742661406
1,polygon,7,7106.796146763188,11223.39742661406
1,polygon,8,7026.404826998601,11208.440902006694
1,polygon,9,6932.9265482025685,11182.266983943806
1,polygon,10,6906.75263013968,11172.919156064203
1,polygon,11,6882.448277652712,11157.962631456838
1,polygon,12,6858.143925165743,11141.136541273552
1,polygon,13,6843.187400558379,11120.571319938424
1,polygon,14,6831.970007102855,11100.006098603299
1,polygon,15,6820.752613647331,11075.70174611633
1,polygon,16,6815.143916919569,11053.266959205283
1,polygon,17,6809.535220191807,10974.745205016616
1,polygon,18,6809.535220191807,10954.179983681488
1,polygon,19,6807.6656546158865,10929.87563119452
1,polygon,20,6807.6656546158865,10834.527786822568
1,polygon,21,6809.535220191807,10800.875606455997
1,polygon,22,6813.274351343648,10780.310385120869
1,polygon,23,6822.622179223252,10757.875598209823
1,polygon,24,6835.709138254696,10731.701680146933
1,polygon,25,6861.883056317584,10705.527762084044
1,polygon,26,6893.665671108235,10677.484278445234
1,polygon,27,6927.317851474807,10656.919057110108
1,polygon,28,6957.2309006895375,10647.571229230505
1,polygon,29,6985.274384328347,10645.701663654583
1,polygon,30,7007.709171239394,10641.962532502743
1,polygon,31,7033.883089302283,10641.962532502743
1,polygon,32,7056.31787621333,10638.2234013509
1,polygon,33,7078.752663124378,10638.2234013509
1,polygon,34,7101.187450035426,10636.35383577498
1,polygon,35,7121.752671370553,10636.35383577498
1,polygon,36,7153.535286161204,10638.2234013509
