index,shape-type,vertex-index,axis-0,axis-1
0,polygon,0,18938.244503406986,13386.407363875076
0,polygon,1,18905.970385658085,13319.553834252352
0,polygon,2,18892.138620908558,13268.837363504079
0,polygon,3,18889.833326783635,13236.563245755178
0,polygon,4,18889.833326783635,13185.846775006905
0,polygon,5,18922.107444532536,13146.656774883239
0,polygon,6,18965.908032906045,13121.298539509102
0,polygon,7,18998.182150654946,13109.772068884495
0,polygon,8,19025.845680154005,13102.85618650973
0,polygon,9,19048.89862140322,13095.940304134967
0,polygon,10,19115.752151025943,13091.329715885124
0,polygon,11,19247.153916146468,13091.329715885124
0,polygon,12,19281.73332802029,13098.245598259888
0,polygon,13,19304.786269269505,13107.466774759574
0,polygon,14,19325.5339163938,13123.603833634024
0,polygon,15,19353.197445892856,13160.488539632768
0,polygon,16,19362.418622392543,13204.289128006278
0,polygon,17,19367.029210642388,13231.952657505335
0,polygon,18,19373.94509301715,13282.669128253609
0,polygon,19,19376.250387142074,13308.027363627745
0,polygon,20,19376.250387142074,13351.827952001253
0,polygon,21,19373.94509301715,13374.880893250469
0,polygon,22,19364.723916517465,13404.849716874449
0,polygon,23,19353.197445892856,13432.513246373506
0,polygon,24,19323.228622268878,13469.39795237225
0,polygon,25,19297.87038689474,13494.756187746387
0,polygon,26,19274.817445645527,13513.19854074576
0,polygon,27,19249.45921027139,13531.64089374513
0,polygon,28,19217.18509252249,13550.083246744503
0,polygon,29,19166.468621774216,13563.915011494031
0,polygon,30,19097.30979802657,13563.915011494031
0,polygon,31,19062.730386152747,13554.693834994347
0,polygon,32,19028.150974278924,13536.251481994974
0,polygon,33,18998.182150654946,13517.809128995603
0,polygon,34,18970.518621155887,13492.450893621466
0,polygon,35,18952.076268156517,13469.39795237225
0,polygon,36,18931.328621032222,13430.207952248584
0,polygon,37,18915.191562157772,13388.712657999997
0,polygon,38,18910.580973907927,13365.659716750783
1,polygon,0,18705.409796789918,16749.831492135556
1,polygon,1,18654.693326041644,16749.831492135556
1,polygon,2,18587.83979641892,16745.22090388571
1,polygon,3,18504.849207921747,16729.083845011264
1,polygon,4,18461.048619548237,16717.557374386655
1,polygon,5,18435.6903841741,16706.030903762046
1,polygon,6,18410.332148799964,16696.80972726236
1,polygon,7,18391.889795800595,16671.451491888223
1,polygon,8,18382.668619300908,16623.040315264872
1,polygon,9,18375.752736926144,16551.576197392307
1,polygon,10,18375.752736926144,16500.859726644034
1,polygon,11,18373.44744280122,16461.66972652037
1,polygon,12,18373.44744280122,16424.785020521624
1,polygon,13,18375.752736926144,16390.2056086478
1,polygon,14,18380.363325175986,16341.79443202445
1,polygon,15,18384.97391342583,16318.741490775234
1,polygon,16,18408.026854675045,16281.85678477649
1,polygon,17,18435.6903841741,16268.02502002696
1,polygon,18,18474.88038429777,16254.193255277432
1,polygon,19,18520.986266796197,16244.972078777746
1,polygon,20,18557.870972794943,16242.666784652825
1,polygon,21,18622.419208292744,16242.666784652825
1,polygon,22,18723.85214978929,16263.414431777117
1,polygon,23,18751.51567928835,16279.55149065157
1,polygon,24,18804.537444161542,16304.909726025706
1,polygon,25,18857.559209034738,16344.09972614937
1,polygon,26,18901.359797408248,16378.679138023193
1,polygon,27,18938.24450340699,16422.4797263967
1,polygon,28,18947.465679906676,16450.14325589576
1,polygon,29,18947.465679906676,16489.333256019425
1,polygon,30,18940.549797531912,16519.302079643407
1,polygon,31,18917.496856282698,16563.102668016913
1,polygon,32,18887.528032658716,16602.29266814058
1,polygon,33,18859.86450315966,16627.650903514717
1,polygon,34,18829.89567953568,16648.39855063901
1,polygon,35,18797.62156178678,16664.53560951346
1,polygon,36,18765.347444037878,16685.283256637755
1,polygon,37,18728.462738039132,16710.64149201189
1,polygon,38,18670.830384916095,16756.74737451032
1,polygon,39,18638.556267167194,16777.495021634615
2,polygon,0,16814.040912432378,11351.63860400759
2,polygon,1,16777.156206433632,11411.57625125555
2,polygon,2,16747.187382809654,11448.460957254294
2,polygon,3,16724.13444156044,11469.208604378588
2,polygon,4,16682.639147311853,11489.956251502881
2,polygon,5,16654.975617812794,11501.482722127488
2,polygon,6,16613.480323564207,11508.398604502254
2,polygon,7,16482.07855844368,11519.925075126861
2,polygon,8,16438.277970070172,11526.840957501625
2,polygon,9,16371.424440447448,11531.451545751468
2,polygon,10,16329.929146198861,11529.146251626547
2,polygon,11,16306.876204949647,11517.61978100194
2,polygon,12,16286.128557825352,11499.177428002567
2,polygon,13,16263.075616576138,11469.208604378588
2,polygon,14,16256.159734201374,11443.85036900445
2,polygon,15,16249.243851826608,11409.270957130628
2,polygon,16,16249.243851826608,11353.943898132513
2,polygon,17,16246.938557701687,11312.448603883926
2,polygon,18,16246.938557701687,11280.174486135023
2,polygon,19,16256.159734201374,11231.763309511673
2,polygon,20,16260.770322451215,11185.657427013242
2,polygon,21,16269.991498950902,11144.162132764655
2,polygon,22,16288.433851950274,11109.582720890832
2,polygon,23,16320.707969699175,11068.087426642245
2,polygon,24,16339.150322698548,11042.729191268108
2,polygon,25,16373.729734572371,11008.149779394287
2,polygon,26,16410.614440571113,10980.486249895228
2,polygon,27,16472.857381943995,10913.632720272504
2,polygon,28,16493.605029068287,10892.88507314821
2,polygon,29,16518.963264442424,10879.053308398681
2,polygon,30,16562.763852815933,10869.832131898997
2,polygon,31,16615.78561768913,10865.221543649153
2,polygon,32,16645.754441313107,10867.526837774074
2,polygon,33,16678.028559062008,10874.44272014884
2,polygon,34,16703.386794436145,10888.274484898368
2,polygon,35,16728.74502981028,10904.411543772818
2,polygon,36,16761.019147559182,10938.990955646641
2,polygon,37,16811.735618307455,11015.065661769051
2,polygon,38,16844.009736056356,11081.919191391775
2,polygon,39,16857.841500805887,11123.414485640362
2,polygon,40,16876.28385380526,11194.878603512929
2,polygon,41,16880.8944420551,11243.28978013628
2,polygon,42,16876.28385380526,11270.953309635337
